"nom_estab"	"nom_vial"	"per_ocu"	"lat"	"lon"
"SRVICIO MÉDICO SIN NOMBRE"	"JORGE L. TAMAYO"	"0 a 5 personas"	"18.10235"	"-95.879687"
"CENTRO DE SALUD DE NUEVO PROGRESO"	"DEL GOLFO"	"11 a 30 persona"	"18.621909"	"-92.289474"
"ESPIROMETRIA INER NIOSH"	"26"	"0 a 5 personas"	"18.644187"	"-91.837346"
"CASA DE SALUD"	"4 NORTE"	"0 a 5 personas"	"20.466018"	"-97.694735"
"CONSULTORIO MÉDICO"	"JUAN FRANCISCO LUCAS"	"0 a 5 personas"	"19.761827"	"-97.331045"
"CONSULTORIO MÉDICO"	"20 DE NOVIEMBRE"	"0 a 5 personas"	"20.170026"	"-97.404382"
"CONSULTORIO MÉDICO"	"MANUEL ÁVILA CAMACHO"	"0 a 5 personas"	"20.097922"	"-97.409264"
"CONSULTORIO MÉDICO SIN NOMBRE"	"10 DE JULIO"	"0 a 5 personas"	"18.643922"	"-91.806219"
"CONSULTORIO MÉDICO"	"LAURELES"	"0 a 5 personas"	"20.465803"	"-97.697521"
"DIF"	"MANUEL ÁVILA CAMACHO"	"31 a 50 persona"	"18.094438"	"-96.128513"
"CASA DE SALUD SSA"	"EMILIANO ZAPATA"	"0 a 5 personas"	"19.787487"	"-97.325033"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"35"	"0 a 5 personas"	"18.642264"	"-91.832216"
"SR.TITO M. LEYVA CARDENAS"	"31"	"0 a 5 personas"	"18.63967"	"-91.830229"
"CASA DE SALUD"	"SAN MIGUEL"	"0 a 5 personas"	"19.896979"	"-97.444159"
"CASA DE SALUD"	"SUR DE FRANCISCO I. MADERO"	"6 a 10 personas"	"19.935747"	"-97.294142"
"UNIDAD MÉDICA SAGRADO CORAZÓN"	"IGNACIO ALDAMA"	"0 a 5 personas"	"18.084982"	"-96.124318"
"UNIDAD DE MEDICINA FAMILIAR NO 59"	"16 DE SEPTIEMBRE"	"31 a 50 persona"	"18.106242"	"-95.879946"
"CONSULTORIO MÉDICO UV"	"18 DE MARZO"	"0 a 5 personas"	"18.089232"	"-96.12268"
"CONSULTORIO MÉDICO SIN NOMBRE"	"19-A"	"0 a 5 personas"	"18.637237"	"-91.826833"
"CONSULTORIO MÉDICO"	"IGNACIO MANUEL ALTAMIRANO"	"0 a 5 personas"	"20.129584"	"-97.212271"
"CONSULTORIO GENERAL"	"PUERTO DE CAMPECHE"	"0 a 5 personas"	"18.64661"	"-91.784148"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"MIGUEL HIDALGO"	"0 a 5 personas"	"18.081223"	"-96.119774"
"CENTRO DE SALUD URBANO"	"MAXIMINO ÁVILA CAMACHO"	"6 a 10 personas"	"20.130189"	"-97.209059"
"CONSULTORIO MÉDICO"	"5 ORIENTE"	"0 a 5 personas"	"19.838028"	"-97.457432"
"CLÍNICA GRUPO MÉDICO ROSALES STEVENSON"	"DÍAZ MIRÓN"	"0 a 5 personas"	"19.813221"	"-97.363642"
"CASA DE SALUD"	"DE LAS FLORES"	"0 a 5 personas"	"19.894203"	"-97.436807"
"TORRE MEDICA  CONSULTORIO DE MEDICINA GENERAL Y ESPIROMETRIA PSICOTERAPIA"	"JUÁREZ"	"0 a 5 personas"	"18.649512"	"-91.823036"
"CONSULTORIO MÉDICO"	"VICENTE LOMBARDO TOLEDANO"	"0 a 5 personas"	"19.837423"	"-97.357521"
"HOSPITAL GENERAL MARIA DEL SOCORRO QUIROGA AGUILAR"	"NINGUNO"	"251 y más pers"	"18.646257"	"-91.820251"
"FARMACIA ARANDEL"	"20 DE NOVIEMBRE"	"0 a 5 personas"	"20.463545"	"-97.703024"
"MODULO URBANO IMMS OPORTUNIDADES"	"PÁEZ URQUIDI"	"0 a 5 personas"	"18.646633"	"-91.837358"
"ISSSTE CLÍNICA HOSPITAL C"	"DEL ISSSTE"	"101 a 250 perso"	"18.646557"	"-91.821977"
"CONSULTORIO MÉDICO"	"JUÁREZ"	"0 a 5 personas"	"18.650996"	"-91.824591"
"CONSULTORIO MÉDICO"	"37"	"0 a 5 personas"	"18.652269"	"-91.826317"
"CONSULTORIO MÉDICO SIN NOMBRE"	"GUADALUPE VICTORIA"	"0 a 5 personas"	"18.656572"	"-91.813013"
"IMSS OPORTUNIDADES UMR CHICHIQUILA"	"MITLA"	"0 a 5 personas"	"19.2002"	"-97.067264"
"CLÍNICA FATIMA"	"58"	"0 a 5 personas"	"18.652821"	"-91.824903"
"MÉDICO CIRUJANO Y PARTERO"	"BENITO JUÁREZ"	"0 a 5 personas"	"20.170847"	"-97.405343"
"MÉDICO NATURISTA TRADICIONAL"	"21 DE MARZO"	"0 a 5 personas"	"19.810586"	"-97.368175"
"CONSULTORIO MÉDICO"	"32"	"0 a 5 personas"	"18.641012"	"-91.833604"
"CASA DE SALUD COL ABELARDO CARRILLO ZAVALA"	"DEL GOLFO"	"6 a 10 personas"	"18.623487"	"-92.30301"
"CONSULTORIO MÉDICO"	"BENITO JUÁREZ"	"0 a 5 personas"	"17.863971"	"-93.147813"
"CONSULTORIO MÉDICO DR.MINGO"	"MIGUEL LERDO"	"0 a 5 personas"	"17.865846"	"-93.1489"
"MÉDICO GENERAL"	"5 DE MAYO"	"0 a 5 personas"	"19.83983"	"-97.455967"
"UNIDAD DE MEDICINA FAMILIAR NÚMERO 40"	"13 DE MAYO"	"11 a 30 persona"	"17.871352"	"-93.149461"
"UNIDAD MEDICA RURAL IMSS OPORTUNIDADES"	"MIGUEL HIDALGO"	"0 a 5 personas"	"17.497397"	"-93.002099"
"CONSULTORIO MÉDICO"	"NINGUNO"	"0 a 5 personas"	"17.610214"	"-93.19268"
"CONSULTORIO MÉDICO"	"DOCTOR ANDRÉS SERRA ROJAS"	"0 a 5 personas"	"17.511967"	"-93.115279"
"CONSULTORIO MÉDICO SIN NOMBRE"	"FRANCISCO I. MADERO"	"0 a 5 personas"	"17.605054"	"-93.196512"
"IMSS OPORTUNIDADES REGIÓN 05 NORTE ZONA 28 PICHUCALCO CHIAPAS"	"VICENTE GUERRERO"	"0 a 5 personas"	"17.506466"	"-93.116681"
"CONSULTORIO DEL DOCTOR DE LA O"	"ÁLVARO OBREGÓN"	"0 a 5 personas"	"17.863838"	"-93.145907"
"UNIDAD MEDICA RURAL DE XALTIPAN"	"ANTONIO JULIÁN ZAPATA"	"0 a 5 personas"	"19.762835"	"-97.331497"
"CONSULTORIO MÉDICO"	"MANUEL DE MIER Y TERÁN"	"0 a 5 personas"	"17.605148"	"-93.195389"
"INSTITUTO MEXICANO DEL SEGURO SOCIAL"	"EL FRESNILLO"	"101 a 250 perso"	"19.811689"	"-97.374635"
"UNIDAD MEDICA RURAL"	"VICENTE GUERRERO"	"0 a 5 personas"	"17.491234"	"-93.24477"
"CENTRO DE SALUD MUNICIPAL DE IXTAPANGAJOYA"	"NINGUNO"	"11 a 30 persona"	"17.498285"	"-92.999345"
"CRUZ ROJA MEXICANA DELEGACIÓN REFORMA"	"JOAQUÍN MIGUEL GUTIÉRREZ"	"11 a 30 persona"	"17.85154"	"-93.1612"
"CONSULTORIO MÉDICO GENERAL SIN NOMBRE"	"CARRETERA JUSPI (TRAPICHE)"	"0 a 5 personas"	"17.856234"	"-93.157841"
"CONSULTORIO MEDICO(MEDICO CIRUJANO)"	"NINGUNO"	"0 a 5 personas"	"17.609533"	"-93.192552"
"FARMACIA MARIA NELA"	"PORFIRIO DÍAZ"	"0 a 5 personas"	"17.511809"	"-93.116685"
"CENTRO DE SALUD"	"NINGUNO"	"11 a 30 persona"	"17.430226"	"-93.029863"
"CENTRO DE SALUD URBANO PICHUCALCO"	"PONCIANO ROJAS"	"31 a 50 persona"	"17.513863"	"-93.120478"
"RADIOLOGÍA E IMAGEN DE TEZIUTLÁN  S.A. DE C.V."	"BENITO JUÁREZ"	"0 a 5 personas"	"19.823355"	"-97.35957"
"CONSULTORIO MÉDICO GI"	"DOCTOR BELISARIO DOMÍNGUEZ"	"0 a 5 personas"	"17.511993"	"-93.115949"
"INSTITUTO DE SEGURIDAD SOCIAL DE LOS TRABAJADORES DE ESTADO DE CHIAPAS"	"NINGUNO"	"31 a 50 persona"	"17.517151"	"-93.113247"
"SEGURO SOCIAL"	"CÉSAR A. LARA"	"11 a 30 persona"	"17.515844"	"-93.11236"
"CONSULTORIO MÉDICO"	"FLOR DE LIRIO"	"0 a 5 personas"	"17.862727"	"-93.151694"
"CENTRO DE SALUD MUNICIPAL"	"DOCTOR RAFAEL GRAHAM"	"31 a 50 persona"	"17.609092"	"-93.19216"
"CONSULTORIO MÉDICO"	"CONSTITUCIÓN"	"0 a 5 personas"	"17.507973"	"-93.117335"
"UNIDAD MÉDICA RURAL IMSS SAN JUAN ACATENO"	"24 DE JUNIO"	"0 a 5 personas"	"19.875329"	"-97.366561"
"CONSULTORIO MÉDICO GENERAL"	"MIGUEL ALDAMA"	"0 a 5 personas"	"17.865309"	"-93.146883"
"INSTITUTO MEXICANO DEL SEGURO SOCIAL"	"NINGUNO"	"6 a 10 personas"	"17.611485"	"-93.194863"
"MÉDICO EN ORTOPEDIA Y TRAUMATOLOGÍA CONSULTORIO 4"	"LA MESILLA"	"0 a 5 personas"	"19.806886"	"-97.367123"
"FARMACIA DEL SAGRADO CORAZÓN DE JESÚS"	"TEZIUTLÁN"	"0 a 5 personas"	"19.199409"	"-97.068829"
"FARMACIA EL SALBER"	"EMILIANO ZAPATA"	"0 a 5 personas"	"20.018616"	"-97.519941"
"NUEVA CLÍNICA LA PAZ"	"CUAUHTÉMOC"	"11 a 30 persona"	"19.814659"	"-97.361562"
"CENTRO DE SALUD CON SERVICIOS AMPLIADOS DOCTOR VALENTIN GOMEZ FARIAS"	"VENEZUELA"	"51 a 100 person"	"17.862964"	"-93.150773"
"CONSULTORIO MÉDICO GENERAL"	"JOAQUÍN MIGUEL GUTIÉRREZ"	"0 a 5 personas"	"17.864628"	"-93.147215"
"HOSPITAL BASICO DE OSTUACAN"	"IGNACIO ZARAGOZA"	"101 a 250 perso"	"17.407701"	"-93.335486"
"HOSPITAL GUADALUPANO"	"BENITO JUÁREZ"	"101 a 250 perso"	"19.823298"	"-97.359583"
"CONSULTORIO DE MEDICINA GENERAL"	"5 DE MAYO"	"0 a 5 personas"	"17.430142"	"-93.095507"
"UNIDAD MEDICA RURAL IMMS"	"IGNACIO ZARAGOZA"	"0 a 5 personas"	"19.793149"	"-97.322849"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"PONCIANO ROJAS"	"0 a 5 personas"	"17.513732"	"-93.119967"
"INSTTUTO MEXICANO DEL SEGURO SOCIAL CLÍNICA 52 DE CUETZALAN"	"ALDAMA"	"0 a 5 personas"	"20.01771"	"-97.524891"
"CONSULTORIO MÉDICO GUICHARD"	"BENITO JUAREZ"	"0 a 5 personas"	"17.607983"	"-93.193472"
"INTERCONTINENTAL DE MEDICAMENTOS."	"MATAMOROS"	"0 a 5 personas"	"20.461211"	"-97.701395"
"CONSULTORIO MÉDICO"	"CRISTÓBAL COLÓN"	"0 a 5 personas"	"17.507213"	"-93.121007"
"UNIDAD MEDICA RURAL CHIGNAUTLA"	"BENITO JUÁREZ PONIENTE"	"0 a 5 personas"	"19.814479"	"-97.392215"
"HOSPITAL GENERAL DE ZONA NO 23 IMSS"	"BENITO JUÁREZ"	"101 a 250 perso"	"19.826237"	"-97.35709"
"CONSULTORIO MÉDICO"	"CONSTITUCIÓN"	"0 a 5 personas"	"17.509682"	"-93.117396"
"CONSULTORIO MÉDICO DEL DOCTOR MURILLO"	"NINGUNO"	"0 a 5 personas"	"17.865076"	"-93.153658"
"CLÍNICA SAN RAFAEL"	"PORFIRIO DÍAZ"	"6 a 10 personas"	"17.513166"	"-93.115877"
"CONSULTORIO PARTICULAR"	"BENITO JUÁREZ"	"0 a 5 personas"	"17.506689"	"-93.118751"
"HOSPITAL GENERAL DE TEZIUTLAN"	"NINGUNO"	"251 y más pers"	"19.822633"	"-97.376252"
"CONSULTORIO MÉDICO"	"CONSTITUCIÓN"	"0 a 5 personas"	"17.508158"	"-93.117475"
"FARMACIA DE LOS POBRES"	"MARIANO ABASOLO"	"0 a 5 personas"	"17.86613"	"-93.147045"
"CLÍNICA ENRIQUE ROMERO LARA"	"BENITO JUÁREZ"	"6 a 10 personas"	"17.86373"	"-93.147848"
"UNIDAD MÉDICA FAMILIAR ISSSTE CUETZALAN PUE"	"ZARAGOZA"	"0 a 5 personas"	"20.016387"	"-97.524468"
"CONSULTORIO MÉDICO"	"PORFIRIO DÍAZ"	"0 a 5 personas"	"17.605984"	"-93.196319"
"UNIDAD MEDICA RURAL"	"BENITO JUÁREZ"	"6 a 10 personas"	"20.168788"	"-97.40425"
"INSTITUTO MEXICANO DEL SEGURO SOCIAL"	"GALEANA"	"0 a 5 personas"	"17.429623"	"-93.030603"
"HOSPITAL GENERAL DEL NIÑO Y LA MUJER"	"PONCIANO ROJAS"	"251 y más pers"	"17.513881"	"-93.120737"
"CONSULTORIO MÉDICO SIN NOMBRE"	"MANUEL DE MIER Y TERÁN"	"0 a 5 personas"	"17.605227"	"-93.195278"
"CONSULTORIO MÉDICO"	"DOCTOR ANDRÉS SERRA ROJAS"	"0 a 5 personas"	"17.511916"	"-93.11532"
"MODULO RESOLUTIVO ISSSTE PICHUCALCO"	"PONCIANO ROJAS"	"11 a 30 persona"	"17.513838"	"-93.118423"
"CONSULTORIO MÉDICO DE MEDICINA GENERAL"	"JOSÉ MARÍA MORELOS"	"0 a 5 personas"	"17.429369"	"-93.09735"
"CONSULTORIO MÉDICO"	"ADOLFO LÓPEZ MATEOS"	"0 a 5 personas"	"17.606213"	"-93.195821"
"CONSULTORIO MÉDICO SIN NOMBRE"	"JUÁREZ"	"0 a 5 personas"	"18.231289"	"-93.453335"
"DOCTOR JOSÉ GUADALUPE"	"SEIS"	"0 a 5 personas"	"18.003799"	"-92.93767"
"UNIDAD MEDICA DE ISSTTE"	"FRANCISCO I. MADERO"	"6 a 10 personas"	"18.178703"	"-93.058921"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"RAMÓN SOSA TORRES"	"0 a 5 personas"	"17.992138"	"-93.3753"
"CENTRO DE SALUD HUAPINOL PARRILLA FRACCIONAMIENTO GALINDO"	"ÓSCAR ORTIZ ASCENCIO"	"6 a 10 personas"	"17.923423"	"-92.911016"
"CONSULTORIO MÉDICO EN GENERAL"	"NINGUNO"	"0 a 5 personas"	"18.195493"	"-93.120734"
"INSTITUTO MEXICANO DEL SEGURO SOCIAL UNIDAD DE MEDICINA FAMILIAR N 47"	"CARLOS PELLICER CÁMARA"	"101 a 250 perso"	"18.018291"	"-92.904983"
"CONSULTORIO MÉDICO SIN NOMBRE"	"PEDRO MÉNDEZ MAGAÑA"	"0 a 5 personas"	"18.065462"	"-93.17096"
"CONSULTORIO MÉDICO GENERAL"	"LÁZARO CÁRDENAS DEL RÍO"	"0 a 5 personas"	"17.989302"	"-93.379035"
"CLÍNICA SANTA ELENA"	"FRANCISCO LANZ CAZALS"	"6 a 10 personas"	"17.592054"	"-92.826315"
"CONSULTORIO MÉDICO FUNDACIÓN BEST"	"DAMIÁN PIZA BELTRÁN"	"0 a 5 personas"	"17.55379"	"-92.949066"
"CONSULTORIO MÉDICO SIN NOMBRE"	"CAMINO REAL A SAN JOSÉ"	"0 a 5 personas"	"17.97537"	"-92.908828"
"CONSULTORIO MÉDICO MEDICINA GENERAL"	"PRINCIPAL"	"0 a 5 personas"	"18.195595"	"-93.12011"
"CONSULTORIO MÉDICO"	"GENERAL IGNACIO ZARAGOZA"	"0 a 5 personas"	"17.990865"	"-92.919454"
"TORRE MEDICA"	"AGUSTÍN RUIZ DE LA PEÑA"	"0 a 5 personas"	"17.995739"	"-92.925751"
"CONSULTORIO MÉDICO GI"	"PLAZA HIDALGO"	"0 a 5 personas"	"18.176741"	"-93.062321"
"CRUZ ROJA MEXICANA  I.A.P."	"ADOLFO LÓPEZ MATEOS"	"11 a 30 persona"	"18.26853"	"-93.220467"
"CENTRO DE SALUD VILLA BENITO JUAREZ"	"27 DE FEBRERO"	"51 a 100 person"	"17.831255"	"-92.528102"
"ÁREA DE PREVENI"	"MANUEL A. ROMERO ZURITA"	"0 a 5 personas"	"18.38983"	"-93.218009"
"CONSULTORIO MÉDICO SIN NOMBRE"	"LEONA VICARIO"	"0 a 5 personas"	"17.832445"	"-92.53194"
"CONSULTORIO MÉDICO GENERAL"	"ÁLVARO OBREGÓN"	"0 a 5 personas"	"18.532534"	"-92.648999"
"CENTRO DE ESPECIALIDADES ODONTOLOGICAS DE TABASCO (CEOT)"	"UNO"	"0 a 5 personas"	"17.998691"	"-92.925302"
"CONSULTORIO MÉDICO SIN NOMBRE"	"NINGUNO"	"0 a 5 personas"	"18.113611"	"-93.298333"
"MÉDICO CIRUJANO ROMEO SANCHEZ"	"PACO SOLÍS"	"0 a 5 personas"	"17.983396"	"-92.917278"
"ISSET UNIDAD DE MEDICINA FAMILIAR"	"CORONEL GREGORIO MÉNDEZ MAGAÑA"	"101 a 250 perso"	"17.987142"	"-92.942425"
"CONSULTORIO MÉDICO SIN NOMBRE"	"IGNACIO ALLENDE"	"0 a 5 personas"	"17.98704"	"-92.924156"
"GRUPO MÉDICO SANTA FE"	"JOSÉ PAGES LLERGO"	"0 a 5 personas"	"17.999648"	"-92.927317"
"UNIDAD MÉDICA LA LAGUNA"	"SOCORRO VILLAMIL"	"0 a 5 personas"	"18.015043"	"-92.959201"
"SERVICIO DE ULTRASONIDO ULTRAMEDIC"	"CARLOS RAMOS"	"0 a 5 personas"	"17.564894"	"-92.949667"
"CONSULTORIO SIN NOMBRE"	"TALISMÁN"	"0 a 5 personas"	"17.978887"	"-92.948893"
"UNIDAD DE MEDICINA FAMILIAR DEL ISSET DE TACOTALPA"	"MIGUEL ORRICO DE LOS LLANOS"	"11 a 30 persona"	"17.595218"	"-92.825507"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"FRANCISCO I. MADERO"	"0 a 5 personas"	"17.997382"	"-92.915493"
"CENTRO DE SALUD DE SERVICIOS AMPLIADOS GAVIOTAS"	"CHOCO TABASQUEÑO"	"51 a 100 person"	"17.982831"	"-92.918765"
"MÉDICO CIRUGANO JOSÉ JAIME"	"VICENTE GUERRERO"	"0 a 5 personas"	"17.97191"	"-92.957066"
"CONSULTORIO MÉDICO GENERAL"	"LEÓN ALEJO TORRES"	"0 a 5 personas"	"18.167793"	"-93.016615"
"CONSULTORIO MÉDICO SIN NOMBRE"	"27 DE FEBRERO"	"0 a 5 personas"	"17.98963"	"-92.926835"
"CONSULTORIO DE MEDICINA GENERAL"	"MALECÓN INGENIERO LEANDRO ROVIROSA WADE"	"0 a 5 personas"	"17.990217"	"-92.91375"
"MEDICINA GENERAL DE NIÑOS Y ADULTOS SIN NOMBRE"	"TALISMÁN"	"0 a 5 personas"	"17.978829"	"-92.948804"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"AQUILES CALDERÓN MARCHENA"	"0 a 5 personas"	"17.976759"	"-92.913673"
"CONSULTORIO MÉDICO SIN NOMBRE"	"GENERAL IGNACIO ZARAGOZA"	"0 a 5 personas"	"17.991151"	"-92.919146"
"CENTRO DE SALUD"	"EMILIANO ZAPATA"	"0 a 5 personas"	"18.143415"	"-92.747597"
"MEDICINA GENERAL SIN NOMBRE"	"LEANDRO ROVIROSA WADE"	"0 a 5 personas"	"18.271312"	"-93.226686"
"CENTRO DE SALUD PLAYAS DEL ROSARIO"	"CARLOS GREENE"	"11 a 30 persona"	"17.852821"	"-92.933664"
"COSULTORIO MÉDICO SIN NOMBRE"	"5 DE MAYO"	"0 a 5 personas"	"18.530989"	"-92.651712"
"CONSULTORIO MÉDICO"	"2 DE ABRIL"	"0 a 5 personas"	"17.991471"	"-92.922921"
"DISPENSARIO PARROQUIAL"	"ANICETO CALCÁNEO"	"6 a 10 personas"	"17.720737"	"-92.812404"
"CLÍNICA LA CEIBA"	"ZENZONTLE"	"6 a 10 personas"	"17.97352"	"-92.944476"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"LERDO DE TEJADA"	"0 a 5 personas"	"17.75727"	"-92.591914"
"CONSULTORIO MÉDICO SIN NOMBRE"	"ANTONIO RUIZ"	"0 a 5 personas"	"18.16746"	"-93.018404"
"CENTRO DE SALUD URBANO FRANCISCO SÁNCHEZ PRESENDA"	"MIGUEL HIDALGO Y COSTILLA"	"31 a 50 persona"	"18.065653"	"-93.175274"
"CONSULTORIO MÉDICO SIN NOMBRE"	"JOSÉ MARÍA MORELOS Y PAVÓN"	"0 a 5 personas"	"17.984093"	"-92.947848"
"CEDEM CENTRO DIAGNÓSTICO DE ESPECIALIDADES MÉDICAS"	"LEANDRO ROVIROSA WADE"	"0 a 5 personas"	"18.263456"	"-93.227069"
"GRUPO MÉDICO SANTA FE"	"JOSÉ PAGES LLERGO"	"0 a 5 personas"	"17.999648"	"-92.927317"
"CLÍNICA AIR MEDICA 2000"	"PASEO TABASCO"	"0 a 5 personas"	"17.994358"	"-92.936227"
"CLÍNICA DE MEDICINA FAMILIAR 114"	"RÍO USUMACINTA"	"51 a 100 person"	"18.000878"	"-92.915327"
"CONSULTORIO MÉDICO SIN NOMBRE"	"12 DE OCTUBRE"	"0 a 5 personas"	"18.413317"	"-93.180421"
"MEDIAACCESS"	"CORONEL GREGORIO MÉNDEZ MAGAÑA"	"11 a 30 persona"	"17.976744"	"-92.95237"
"CONSULTORIO MÉDICO"	"ÁLVARO OBREGÓN"	"0 a 5 personas"	"18.531981"	"-92.65004"
"CONSULTORIO MÉDICO SIN NOMBRE"	"MIGUEL HIDALGO Y COSTILLA"	"0 a 5 personas"	"18.066287"	"-93.174092"
"FUNDACIÓN BEST  A.C."	"BENITO JUÁREZ GARCÍA"	"6 a 10 personas"	"18.261242"	"-93.222632"
"CONSULTORIO MÉDICO CIRUJANO"	"IGNACIO GUTIÉRREZ"	"0 a 5 personas"	"18.24153"	"-93.348852"
"MÉDICO GENERAL"	"MELCHOR OCAMPO"	"0 a 5 personas"	"18.395988"	"-93.213866"
"MEDICOS MILITARES ESPECIALISTAS  S.A. DE C.V."	"PASEO LA CEIBA"	"6 a 10 personas"	"17.981803"	"-92.936545"
"CONSULTORIO MÉDICO"	"CONSTITUCIÓN"	"0 a 5 personas"	"18.139423"	"-92.858391"
"HOSPITAL DEL SURESTE MEDICINA INTERNA"	"REGINO HERNÁNDEZ LLERGO"	"0 a 5 personas"	"17.992741"	"-92.930787"
"CONSULTORIO MÉDICO EN MEDICINA GENERAL"	"MANZANILLO"	"0 a 5 personas"	"17.976459"	"-92.962298"
"CENTRO MÉDICO ZARAGOZACONSULTORIO"	"GENERAL IGNACIO ZARAGOZA"	"0 a 5 personas"	"17.990752"	"-92.921861"
"CONSULTORIO MÉDICO NUTRICIONAL"	"5 DE MAYO"	"0 a 5 personas"	"18.405227"	"-93.211884"
"CONSULTORIO MÉDICO"	"LICENCIADO RAFAEL MARTÍNEZ DE ESCOBAR"	"0 a 5 personas"	"17.831366"	"-93.391895"
"CONSULTORIO MÉDICO BEST  A.C. DIVISIÓN SALUD"	"JOSÉ MARÍA MORELOS Y PAVÓN"	"0 a 5 personas"	"17.75967"	"-92.593012"
"CENTRO DE SALUD COL. EL MANGO"	"MIGUEL ORRICO DE LOS LLANOS"	"0 a 5 personas"	"17.842173"	"-92.539831"
"CENTRO DE SALUD"	"NINGUNO"	"11 a 30 persona"	"17.990929"	"-93.256057"
"HOSPITAL DE PEMEX"	"PERIFÉRICO"	"51 a 100 person"	"17.975618"	"-93.37231"
"CONSULTORIO MÉDICO SIN NOMBRE"	"FRANCISCO I. MADERO"	"0 a 5 personas"	"18.390409"	"-92.896312"
"CENTRO DE SALUD MORELIA"	"NINGUNO"	"6 a 10 personas"	"17.569955"	"-92.955842"
"CONSULTORIO MÉDICO SIN NOMBRE"	"NINGUNO"	"0 a 5 personas"	"18.269082"	"-93.648653"
"CONSULTORIO MÉDICO GRUPO NGE"	"OESTE SETENTA"	"0 a 5 personas"	"18.004293"	"-93.579534"
"HOSPITAL DEL SURESTE  A.C."	"REGINO HERNÁNDEZ LLERGO"	"101 a 250 perso"	"17.992741"	"-92.930787"
"CONSULTORIO DE MEDICINA GENERAL"	"IGNACIO ZARAGOZA"	"0 a 5 personas"	"18.064013"	"-93.177021"
"CONSULTORIO MÉDICO GENERAL"	"MIGUEL HIDALGO Y COSTILLA"	"0 a 5 personas"	"18.522927"	"-92.647866"
"CONSULTORIO MÉDICO SIN NOMBRE"	"ROSENDO TARACENA PADRÓN"	"0 a 5 personas"	"18.240043"	"-93.35116"
"CONSULTORIO MÉDICO CIRUJANO"	"27 DE FEBRERO"	"0 a 5 personas"	"17.989517"	"-92.923468"
"CONSULTORIO MÉDICO GENERAL"	"DUEÑAS"	"0 a 5 personas"	"18.175186"	"-93.062822"
"CENTRO DE ESPECIALIDADES MÉDICAS DE TEAPA"	"EDUARDO DE CÁRDENAS"	"0 a 5 personas"	"17.550703"	"-92.951679"
"CONSULTORIO MÉDICO SIN NOMBRE"	"JOSÉ MARÍA PINO SUÁREZ"	"0 a 5 personas"	"17.723067"	"-92.809595"
"INSTITUTO MEXICANO DEL SEGURO SOCIAL"	"PARAÍSO"	"11 a 30 persona"	"18.01156"	"-92.936551"
"CONSULTORIO MÉDICO SIN NOMBRE"	"NICOLÁS BRAVO"	"0 a 5 personas"	"18.1778"	"-93.057574"
"CONSULTORIO MÉDICO SIN NOMBRE"	"BENITO JUÁREZ"	"0 a 5 personas"	"17.7605"	"-92.592429"
"CONSULTORIO MÉDICO DE FARMACIAS GI"	"REFORMA"	"0 a 5 personas"	"17.592164"	"-92.827297"
"CONSULTORIO MÉDICO GENERAL SIN NOMBRE"	"TUXTEPEC"	"0 a 5 personas"	"18.16923"	"-93.016332"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"AQUILES CALDERÓN MARCHENA"	"0 a 5 personas"	"17.976536"	"-92.912986"
"CONSULTORIO MÉDICO EN GENERAL"	"27 DE FEBRERO"	"0 a 5 personas"	"18.209702"	"-93.074213"
"CONSULTORIO MÉDICO SIN NOMBRE"	"MANUEL GONZÁLEZ"	"0 a 5 personas"	"18.260527"	"-93.222186"
"CENTRO DE SALUD INDEPENDENCIA"	"MARIANO MATAMOROS"	"6 a 10 personas"	"17.564507"	"-92.939125"
"ESPECIALISTA EN MEDICINA SIN NOMBRE"	"BENITO JUÁREZ GARCÍA"	"0 a 5 personas"	"18.262285"	"-93.223231"
"HOSPITAL JUAN GRAHAM CASASUS"	"UNO"	"251 y más pers"	"17.977625"	"-92.986156"
"CONSULTORIO MÉDICO GENERAL"	"FELIPE CARRILLO PUERTO"	"0 a 5 personas"	"17.989596"	"-93.383149"
"CONSULTORIO MÉDICO DIVINA GRACIA"	"VIVIANO GARCÍA"	"0 a 5 personas"	"18.06648"	"-93.183162"
"CONSULTORIOS DE MEDICINA GENERAL DEL SECTOR PRIVADO"	"2"	"0 a 5 personas"	"18.046497"	"-93.440237"
"CONSULTORIO SIMILARES"	"MIGUEL HIDALGO"	"0 a 5 personas"	"18.282466"	"-93.335944"
"ESTACIONAMIENTO DEL HOSPITAL DEL SURESTE"	"PLUTARCO ELÍAS CALLES"	"0 a 5 personas"	"17.99251"	"-92.931277"
"CONSULTORIO MÉDICO DOCTOR VALENCIA"	"MIGUEL HIDALGO"	"0 a 5 personas"	"18.282427"	"-93.33656"
